Ticker,RSI_14,MACD,MACD_signal,MACD_hist,ROC_10,ROC_30,HV_20,HV_60,BB_pctB,BB_bandwidth,Price_SMA50_ratio,SMA50_SMA200_ratio,ret_1d,ret_5d,ret_21d,vol_ratio
BBY,-0.0921106763322349,0.1611864914271103,0.20552461397624572,-0.07286868116710758,-0.7346003198264858,-0.17622930254312438,0.5686659986162742,0.35318000459369536,-0.23716211584588742,0.4201406433495074,-0.028329543869613255,-1.5220486540648588,0.9046293343736082,-0.49558259049366105,-0.24733589270414133,0.5623674420487685
BG,1.7907607959864342,0.6985068667080506,0.7273555861645585,0.28686041987871225,0.8939136517279962,1.312298395726239,-0.712832202090337,-0.9409475005564834,1.9636213091767407,-0.7571162463495542,1.7053731367293181,1.114373427601881,-0.03560427597724794,1.1271231824380405,0.92736787121423,0.42268942674046756
BK,-1.7229629953332943,0.13990958138398865,0.3088686309618528,-0.5447710008092463,-3.162308387289947,-1.4200919499714006,0.5938865311886725,0.31943948041156883,-1.4694258167999115,2.2146298888155647,-1.2737216547341739,0.6674390859824436,-1.093421488636749,-1.673796345057359,-1.5254294438424432,0.6925943618694889
BKNG,-1.9017604033914175,0.24061102173773596,0.6230735684640215,-1.2760141274719412,-3.0305126410798358,-0.8899313472832443,0.8721738561832066,0.8305780074487782,-2.2088880843539394,1.4653160434909018,-1.287288601335562,0.12077540283448229,-2.7381891281482105,-4.533424775984183,-1.4588118190238204,0.2590694241237152
BKR,1.3447361477694382,0.5239823691071795,0.5673861384952296,0.13486955307141507,0.32694525942650254,2.0700018072802973,0.10874505820320413,0.17070716506161562,1.03954735818067,0.4867376996434242,1.993058991926866,0.8298442202015085,0.09481817094292813,0.01867713559424017,0.8634616790166073,-0.11120818715393974
BLDR,0.820665032080979,0.34199340325600225,0.21601264480151575,0.6575159545254877,2.123970257990488,-0.4001145932100024,1.1473822249588692,1.4213893602832552,2.1589876460807487,-0.20861065184906902,0.34432373861304255,2.8275091920601763,1.86995219263272,0.7400425886727454,1.9430607592779807,-0.19435645720498748
BLK,-1.5030318491922405,-3.788990424581652,-4.214023307422208,-0.5649657883557712,-0.6885087146877646,-1.2066055409567509,-0.4817148198803935,-0.6070662503269663,-1.0306832131339414,0.6459471713599758,-1.3629890678713097,-0.9198614620506089,-0.24332223042887205,-0.6250915078817529,-1.1241706956425261,0.15991182021808847
BMY,1.9461484396888669,0.5823253684157473,0.6308955350719693,0.14865551769016438,0.7426531850845471,1.3007188853086382,-1.3044968366171614,-1.0175708924829614,1.4229064564190232,-0.78744020923435,1.395690532565828,-0.05278940647957437,0.2356997262896621,0.20441542617549363,0.7456621831216603,-1.5613017364199198
BRK-B,1.1846930683158852,0.657557947067072,0.7832579236698163,-0.09363348458878332,0.30455573721421186,0.5394945228102309,-1.1512271007441155,-1.2177173216916477,1.33150720339427,-1.330582676951984,0.8963868608990947,0.4824920060579221,0.8056788216874228,0.3199626165287302,0.3106815282177607,-0.3341297281868943
BX,0.5125430916510124,0.4580047010544921,0.523530413856094,0.016075189285728163,0.8502736051684889,1.5498913300809867,1.5531698604801665,1.6726648648184899,-0.034827641956202936,0.5905245668629817,0.9254086765115201,0.18935880109509948,-0.3000267293257688,0.5239062025086209,0.8482561635199722,0.10944902322360808
